run_id,n_events,frac_neg_transport,min_transport_ms,median_transport_ms,frac_neg_schedlag,min_schedlag_ms,median_schedlag_ms,frac_neg_output,min_output_ms,median_output_ms,max_neg_fraction,trustworthy
concurrency_n5_20260721_163949_kafka_feed3_rep3,3977,0.004777470455116922,-6.4207,1.0406,0.3562987176263515,-12.652,2.543367,0.0,0.0,0.0,0.3562987176263515,False
concurrency_n5_20260721_163949_kafka_feed4_rep1,4346,0.00529222273354809,-5.7708,1.0449,0.1058444546709618,-7.0169,8.028900499999999,0.0,0.0,0.0,0.1058444546709618,False
concurrency_n5_20260721_163949_kafka_feed4_rep2,4346,0.00529222273354809,-5.9783,1.0273,0.0016106764841233318,-0.7088,14.268983500000001,0.0,0.0,0.0,0.00529222273354809,True
concurrency_n5_20260721_163949_kafka_feed4_rep3,4346,0.0025310630464795212,-4.6458,1.0365,0.3867924528301887,-13.539,1.829517,0.0,0.0,0.0,0.3867924528301887,False
concurrency_n5_20260721_163949_kafka_feed5_rep1,4233,0.003071107961256792,-5.5322,1.0443,0.17599811008740845,-9.2625,6.296,0.0,0.0,0.0,0.17599811008740845,False
concurrency_n5_20260721_163949_kafka_feed5_rep2,4233,0.0023623907394283014,-5.3199,1.0326,0.29010158280179543,-11.8948,3.832667,0.0,0.0,0.0,0.29010158280179543,False
concurrency_n5_20260721_163949_kafka_feed5_rep3,4233,0.0011811953697141507,-3.7579,1.0385,0.14623198677061186,-8.4272,7.017167,0.0,0.0,0.0,0.14623198677061186,False
concurrency_n5_20260721_163949_redis_feed1_rep1,3739,0.003744316662209147,-1.0314,26.5122,0.009628242845680663,-2.0558,13.528434,0.0,0.0,0.0,0.009628242845680663,True
concurrency_n5_20260721_163949_redis_feed1_rep2,3739,0.0018721583311045735,-1.4956,26.7988,0.43968975661941695,-14.6819,1.069634,0.0,0.0,0.0,0.43968975661941695,False
concurrency_n5_20260721_163949_redis_feed1_rep3,3739,0.0032094142818935543,-1.5026,26.787,0.18748328430061514,-9.6289,5.934867,0.0,0.0,0.0,0.18748328430061514,False
concurrency_n5_20260721_163949_redis_feed2_rep1,4311,0.003943400603108328,-1.1501,31.2031,0.13732312688471351,-8.2937,7.299434,0.0,0.0,0.0,0.13732312688471351,False
concurrency_n5_20260721_163949_redis_feed2_rep2,4311,0.003015541637671074,-7.0124,30.0127,0.09139410809556947,-6.211633,8.7636,0.0,0.0,0.0,0.09139410809556947,False
concurrency_n5_20260721_163949_redis_feed2_rep3,4311,0.003479471120389701,-6.0013,30.7962,0.21247970308513106,-10.4925,5.493367,0.0,0.0,0.0,0.21247970308513106,False
concurrency_n5_20260721_163949_redis_feed3_rep1,3977,0.0037716872014080965,-1.5062,32.6624,0.20341966306261,-9.7938,5.428367,0.0,0.0,0.0,0.20341966306261,False
concurrency_n5_20260721_163949_redis_feed3_rep2,3977,0.0030173497611264773,-1.3314,29.7197,0.3552929343726427,-13.6488,2.227867,0.0,0.0,0.0,0.3552929343726427,False
concurrency_n5_20260721_163949_redis_feed3_rep3,3977,0.004023133014835303,-1.282,31.2553,0.03847120945436258,-4.723,10.956934,0.0,0.0,0.0,0.03847120945436258,False
concurrency_n5_20260721_163949_redis_feed4_rep1,4346,0.0041417395306028535,-2.1282,27.02095,0.11619880349746893,-7.6545,7.953934,0.0,0.0,0.0,0.11619880349746893,False
concurrency_n5_20260721_163949_redis_feed4_rep2,4346,0.0025310630464795212,-6.4365,25.4256,0.22342383801196503,-9.7996,5.1271005,0.0,0.0,0.0,0.22342383801196503,False
concurrency_n5_20260721_163949_redis_feed4_rep3,4346,0.00529222273354809,-1.3746,27.12245,0.08053382420616659,-6.9466,9.378234,0.0,0.0,0.0,0.08053382420616659,False
concurrency_n5_20260721_163949_redis_feed5_rep1,4233,0.003543586109142452,-5.4683,27.6254,0.3321521379636192,-12.8174,2.752134,0.0,0.0,0.0,0.3321521379636192,False
concurrency_n5_20260721_163949_redis_feed5_rep2,4233,0.0025986298133711316,-1.1808,26.6517,0.0044885424049137725,-1.7214,14.063934,0.0,0.0,0.0,0.0044885424049137725,True
concurrency_n5_20260721_163949_redis_feed5_rep3,4233,0.0025986298133711316,-1.3529,26.5366,0.40869359792109616,-14.1272,1.3311,0.0,0.0,0.0,0.40869359792109616,False
concurrency_n5_20260721_164528_kafka_feed1_rep1,3739,0.001337255950788981,-13.5498,8.6082,0.140411874832843,-7.917,7.0414,0.0,0.0,0.0,0.140411874832843,False
concurrency_n5_20260721_164528_kafka_feed1_rep2,3739,0.0002674511901577962,-1.7012,7.4395,0.00561647499331372,-1.8206,13.5667,0.0,0.0,0.0,0.00561647499331372,True
concurrency_n5_20260721_164528_kafka_feed1_rep3,3739,0.0016047071409467772,-4.7883,7.6238,0.2885798341802621,-11.2912,3.805567,0.0,0.0,0.0,0.2885798341802621,False
concurrency_n5_20260721_164528_kafka_feed2_rep1,4311,0.004639294827186268,-8.1398,7.5899,0.022268615170494086,-4.0211,11.387834,0.0,0.0,0.0,0.022268615170494086,False
concurrency_n5_20260721_164528_kafka_feed2_rep2,4311,0.001159823706796567,-1.1183,7.6418,0.34052424031547207,-12.7164,2.568634,0.0,0.0,0.0,0.34052424031547207,False
concurrency_n5_20260721_164528_kafka_feed2_rep3,4311,0.0009278589654372535,-1.5134,8.245,0.24356297842727906,-10.6383,4.802834,0.0,0.0,0.0,0.24356297842727906,False
concurrency_n5_20260721_164528_kafka_feed3_rep1,3977,0.001760120693990445,-3.1465,7.1635,0.021624339954739752,-2.9021,12.014167,0.0,0.0,0.0,0.021624339954739752,False
concurrency_n5_20260721_164528_kafka_feed3_rep2,3977,0.0,0.0,6.6597,0.053809404073422176,-5.3056,10.2367,0.0,0.0,0.0,0.053809404073422176,False
concurrency_n5_20260721_164528_kafka_feed3_rep3,3977,0.0005028916268544129,-3.6184,7.5059,0.2154890621071159,-9.7662,5.3252,0.0,0.0,0.0,0.2154890621071159,False
concurrency_n5_20260721_164528_kafka_feed4_rep1,4346,0.0016106764841233318,-4.2343,8.40915,0.436723423838012,-14.5488,1.1197835,0.0,0.0,0.0,0.436723423838012,False
concurrency_n5_20260721_164528_kafka_feed4_rep2,4346,0.0,0.0,7.4403,0.4845835250805338,-14.5429,0.22538350000000001,0.0,0.0,0.0,0.4845835250805338,False
concurrency_n5_20260721_164528_kafka_feed4_rep3,4346,0.001150483202945237,-5.1586,8.3432,0.14933271974229176,-8.0345,6.6785835,0.0,0.0,0.0,0.14933271974229176,False
concurrency_n5_20260721_164528_kafka_feed5_rep1,4233,0.0007087172218284905,-0.5355,7.4618,0.03756201275690999,-3.5644,11.1977,0.0,0.0,0.0,0.03756201275690999,False
concurrency_n5_20260721_164528_kafka_feed5_rep2,4233,0.0,0.0,7.5423,0.013701866288684148,-2.5811,12.666,0.0,0.0,0.0,0.013701866288684148,False
concurrency_n5_20260721_164528_kafka_feed5_rep3,4233,0.0,0.0,8.1837,0.4724781478856603,-14.4202,0.444934,0.0,0.0,0.0,0.4724781478856603,False
concurrency_n5_20260721_164528_redis_feed1_rep1,3739,0.0,0.0,7808.7039,0.04573415351698315,-4.6113,10.965067,0.0,0.0,0.0,0.04573415351698315,False
concurrency_n5_20260721_164528_redis_feed1_rep2,3739,0.0,0.0,7819.2182,0.005883926183471516,-1.4935,14.2451,0.0,0.0,0.0,0.005883926183471516,True
concurrency_n5_20260721_164528_redis_feed1_rep3,3739,0.0,0.0,7810.8931,0.002674511901577962,-0.9265,14.721567,0.0,0.0,0.0,0.002674511901577962,True
concurrency_n5_20260721_164528_redis_feed2_rep1,4311,0.0,0.0,10590.2449,0.019485038274182326,-3.0971,13.1178,0.0,0.0,0.0,0.019485038274182326,False
concurrency_n5_20260721_164528_redis_feed2_rep2,4311,0.0,0.0,10337.6372,0.025052192066805846,-3.1903,12.020267,0.0,0.0,0.0,0.025052192066805846,False
concurrency_n5_20260721_164528_redis_feed2_rep3,4311,0.0,0.0,10494.4571,0.15332869403850616,-9.0721,6.5266,0.0,0.0,0.0,0.15332869403850616,False
concurrency_n5_20260721_164528_redis_feed3_rep1,3977,0.00025144581342720644,-0.7499,9254.84,0.023133014835302994,-3.31,12.5883,0.0,0.0,0.0,0.023133014835302994,False
concurrency_n5_20260721_164528_redis_feed3_rep2,3977,0.0,0.0,9372.3314,0.3082725672617551,-12.5433,3.436234,0.0,0.0,0.0,0.3082725672617551,False
concurrency_n5_20260721_164528_redis_feed3_rep3,3977,0.0,0.0,9441.9542,0.3052552175006286,-12.2052,3.185567,0.0,0.0,0.0,0.3052552175006286,False
concurrency_n5_20260721_164528_redis_feed4_rep1,4346,0.0,0.9992,12164.37705,0.4668660837551772,-14.9951,0.546467,0.0,0.0,0.0,0.4668660837551772,False
concurrency_n5_20260721_164528_redis_feed4_rep2,4346,0.0,0.0,12442.704399999999,0.3879429360331339,-13.1162,1.831434,0.0,0.0,0.0,0.3879429360331339,False
concurrency_n5_20260721_164528_redis_feed4_rep3,4346,0.0,0.0,12509.3345,0.015186378278877128,-2.1892,13.079834,0.0,0.0,0.0,0.015186378278877128,False
concurrency_n5_20260721_164528_redis_feed5_rep1,4233,0.0,0.0,12050.3403,0.07063548310890622,-5.4653,10.2125,0.0,0.0,0.0,0.07063548310890622,False
concurrency_n5_20260721_164528_redis_feed5_rep2,4233,0.0,0.0,11594.6033,0.21733994802740372,-10.2026,5.2398,0.0,0.0,0.0,0.21733994802740372,False
concurrency_n5_20260721_164528_redis_feed5_rep3,4233,0.0,0.0,11856.9967,0.19347980155917788,-10.0746,6.020734,0.0,0.0,0.0,0.19347980155917788,False
concurrency_n5_20260721_165206_kafka_feed1_rep1,3739,0.0008023535704733886,-7.6097,22.5022,0.0008023535704733886,-0.4852,15.0308,0.0,0.0,0.0,0.0008023535704733886,True
concurrency_n5_20260721_165206_kafka_feed1_rep2,3739,0.0002674511901577962,-2.1765,22.6794,0.09654987964696443,-6.9437,8.2099,0.0,0.0,0.0,0.09654987964696443,False
concurrency_n5_20260721_165206_kafka_feed1_rep3,3739,0.0,0.0,22.4593,0.3658732281358652,-13.3216,2.300567,0.0,0.0,0.0,0.3658732281358652,False
concurrency_n5_20260721_165206_kafka_feed2_rep1,4311,0.0,0.0,25.8928,0.02760380422175829,-3.8796,11.2786,0.0,0.0,0.0,0.02760380422175829,False
concurrency_n5_20260721_165206_kafka_feed2_rep2,4311,0.00023196474135931338,-5.8835,25.7927,0.05520760844351658,-4.9147,10.284767,0.0,0.0,0.0,0.05520760844351658,False
concurrency_n5_20260721_165206_kafka_feed2_rep3,4311,0.0006958942240779402,-3.7743,25.8298,0.44630016237531894,-14.3929,0.9656,0.0,0.0,0.0,0.44630016237531894,False
concurrency_n5_20260721_165206_kafka_feed3_rep1,3977,0.00025144581342720644,-2.1327,25.3975,0.03696253457379935,-4.1025,10.936167,0.0,0.0,0.0,0.03696253457379935,False
concurrency_n5_20260721_165206_kafka_feed3_rep2,3977,0.00025144581342720644,-1.6011,22.9314,0.0005028916268544129,-0.4914,14.852134,0.0,0.0,0.0,0.0005028916268544129,True
concurrency_n5_20260721_165206_kafka_feed3_rep3,3977,0.0,0.0,26.4381,0.18959014332411364,-9.8366,5.636134,0.0,0.0,0.0,0.18959014332411364,False
concurrency_n5_20260721_165206_kafka_feed4_rep1,4346,0.0006902899217671422,-1.7196,26.5702,0.39898757478140817,-13.7353,1.60945,0.0,0.0,0.0,0.39898757478140817,False
concurrency_n5_20260721_165206_kafka_feed4_rep2,4346,0.0016106764841233318,-2.6809,23.9903,0.03819604233778187,-4.191,10.7338335,0.0,0.0,0.0,0.03819604233778187,False
concurrency_n5_20260721_165206_kafka_feed4_rep3,4346,0.0,0.0,26.0538,0.012195121951219513,-2.385,13.2557835,0.0,0.0,0.0,0.012195121951219513,False
concurrency_n5_20260721_165206_kafka_feed5_rep1,4233,0.0009449562957713206,-1.0616,24.5345,0.37514764942121426,-12.7861,2.350234,0.0,0.0,0.0,0.37514764942121426,False
concurrency_n5_20260721_165206_kafka_feed5_rep2,4233,0.0023623907394283014,-3.5419,24.9769,0.13253012048192772,-8.1337,7.130234,0.0,0.0,0.0,0.13253012048192772,False
concurrency_n5_20260721_165206_kafka_feed5_rep3,4233,0.0,0.0,24.3119,0.28466808410111033,-11.7313,3.7309,0.0,0.0,0.0,0.28466808410111033,False
concurrency_n5_20260721_165206_redis_feed1_rep1,3739,0.0,0.0,64975.3393,0.18026210216635463,-10.1526,6.251367,0.0,0.0,0.0,0.18026210216635463,False
concurrency_n5_20260721_165206_redis_feed1_rep2,3739,0.0,0.0,64787.0682,0.169296603369885,-9.2979,6.7507,0.0,0.0,0.0,0.169296603369885,False
concurrency_n5_20260721_165206_redis_feed1_rep3,3739,0.0002674511901577962,-5.0118,65588.1359,0.04439689756619417,-5.9799,11.037067,0.0,0.0,0.0,0.04439689756619417,False
concurrency_n5_20260721_165206_redis_feed2_rep1,4311,0.0,0.0,75685.5038,0.19160287636279286,-10.4395,5.7815,0.0,0.0,0.0,0.19160287636279286,False
concurrency_n5_20260721_165206_redis_feed2_rep2,4311,0.0,0.0,76545.7818,0.012758060774762237,-2.7919,13.586334,0.0,0.0,0.0,0.012758060774762237,False
concurrency_n5_20260721_165206_redis_feed2_rep3,4311,0.0,0.0,74557.1738,0.2704708884249594,-12.1924,4.322534,0.0,0.0,0.0,0.2704708884249594,False
concurrency_n5_20260721_165206_redis_feed3_rep1,3977,0.0,0.0,69533.078,0.0027659039476992707,-1.3268,14.450767,0.0,0.0,0.0,0.0027659039476992707,True
concurrency_n5_20260721_165206_redis_feed3_rep2,3977,0.0,0.0,68737.5098,0.16293688710082976,-9.0817,6.5007,0.0,0.0,0.0,0.16293688710082976,False
concurrency_n5_20260721_165206_redis_feed3_rep3,3977,0.0,0.0,68646.7041,0.04174000502891627,-4.5402,11.771434,0.0,0.0,0.0,0.04174000502891627,False
concurrency_n5_20260721_165206_redis_feed4_rep1,4346,0.0002300966405890474,-1.0011,78853.9883,0.013115508513575702,-2.6111,12.9530505,0.0,0.0,0.0,0.013115508513575702,False
concurrency_n5_20260721_165206_redis_feed4_rep2,4346,0.0,0.0,79423.8925,0.0354348826507133,-3.8254,12.139966999999999,0.0,0.0,0.0,0.0354348826507133,False
concurrency_n5_20260721_165206_redis_feed4_rep3,4346,0.0,0.0,80256.2425,0.34445467096180393,-13.6915,2.9854835,0.0,0.0,0.0,0.34445467096180393,False
concurrency_n5_20260721_165206_redis_feed5_rep1,4233,0.0,0.0,74900.2595,0.013465627214741318,-3.1462,13.413567,0.0,0.0,0.0,0.013465627214741318,False
concurrency_n5_20260721_165206_redis_feed5_rep2,4233,0.0,0.0,75742.3404,0.03874320812662414,-4.8168,11.5309,0.0,0.0,0.0,0.03874320812662414,False
concurrency_n5_20260721_165206_redis_feed5_rep3,4233,0.0,0.0,75112.5365,0.0023623907394283014,-1.7215,15.266834,0.0,0.0,0.0,0.0023623907394283014,True
concurrency_n5_20260721_173910_kafka_feed1_rep1,3739,0.007221182134260497,-5.6081,1.0365,0.21155389141481679,-10.1368,5.071667,0.0,0.0,0.0,0.21155389141481679,False
concurrency_n5_20260721_173910_kafka_feed1_rep2,3739,0.0008023535704733886,-3.997,1.0409,0.10296870821075153,-6.5348,8.0339,0.0,0.0,0.0,0.10296870821075153,False
concurrency_n5_20260721_173910_kafka_feed1_rep3,3739,0.0005349023803155924,-4.2929,0.6838,0.018721583311045734,-3.191,12.4349,0.0,0.0,0.0,0.018721583311045734,False
concurrency_n5_20260721_173910_kafka_feed2_rep1,4311,0.003711435861749014,-4.6813,1.0382,0.10368823938761308,-6.8704,8.0105,0.0,0.0,0.0,0.10368823938761308,False
concurrency_n5_20260721_173910_kafka_feed2_rep2,4311,0.001855717930874507,-7.3133,1.0421,0.0027835768963117608,-0.7874,14.007334,0.0,0.0,0.0,0.0027835768963117608,True
concurrency_n5_20260721_173910_kafka_feed2_rep3,4311,0.001855717930874507,-6.4725,0.708,0.3569937369519833,-11.9237,2.527334,0.0,0.0,0.0,0.3569937369519833,False
concurrency_n5_20260721_173910_kafka_feed3_rep1,3977,0.002514458134272064,-7.3698,1.039,0.15061604224289665,-8.5528,6.819834,0.0,0.0,0.0,0.15061604224289665,False
concurrency_n5_20260721_173910_kafka_feed3_rep2,3977,0.004777470455116922,-3.7991,1.0414,0.3404576313804375,-12.683,2.711034,0.0,0.0,0.0,0.3404576313804375,False
concurrency_n5_20260721_173910_kafka_feed3_rep3,3977,0.001257229067136032,-4.2676,0.7188,0.05682675383454865,-4.8671,10.2254,0.0,0.0,0.0,0.05682675383454865,False
concurrency_n5_20260721_173910_kafka_feed4_rep1,4346,0.002991256327657616,-9.1947,1.03725,0.012885411872986655,-2.3002,12.994316999999999,0.0,0.0,0.0,0.012885411872986655,False
concurrency_n5_20260721_173910_kafka_feed4_rep2,4346,0.0013805798435342844,-3.4631,1.0398,0.06833870225494708,-5.1862,9.8395835,0.0,0.0,0.0,0.06833870225494708,False
concurrency_n5_20260721_173910_kafka_feed4_rep3,4346,0.0002300966405890474,-6.0015,0.6213500000000001,0.13092498849516798,-7.7646,7.1915335,0.0,0.0,0.0,0.13092498849516798,False
concurrency_n5_20260721_173910_kafka_feed5_rep1,4233,0.0011811953697141507,-5.3441,1.0371,0.0025986298133711316,-1.3749,14.299034,0.0,0.0,0.0,0.0025986298133711316,True
concurrency_n5_20260721_173910_kafka_feed5_rep2,4233,0.0018899125915426411,-3.997,1.0392,0.09803921568627451,-6.4045,8.6049,0.0,0.0,0.0,0.09803921568627451,False
concurrency_n5_20260721_173910_kafka_feed5_rep3,4233,0.0004724781478856603,-4.2676,0.6464,0.30451216631230804,-11.9799,3.416967,0.0,0.0,0.0,0.30451216631230804,False
concurrency_n5_20260721_173910_redis_feed1_rep1,3739,0.0,0.0,110.7794,0.10216635464027815,-7.2032,8.156834,0.0,0.0,0.0,0.10216635464027815,False
concurrency_n5_20260721_173910_redis_feed1_rep2,3739,0.0016047071409467772,-1.1027,110.1748,0.4102701257020594,-14.8843,1.4922,0.0,0.0,0.0,0.4102701257020594,False
concurrency_n5_20260721_173910_redis_feed1_rep3,3739,0.0010698047606311847,-1.0864,98.811,0.3022198448783097,-12.5705,3.603367,0.0,0.0,0.0,0.3022198448783097,False
concurrency_n5_20260721_173910_redis_feed2_rep1,4311,0.0006958942240779402,-1.0933,153.0959,0.01229413129204361,-2.5941,13.254534,0.0,0.0,0.0,0.01229413129204361,False
concurrency_n5_20260721_173910_redis_feed2_rep2,4311,0.001159823706796567,-1.3731,148.7429,0.1022964509394572,-6.9046,8.4528,0.0,0.0,0.0,0.1022964509394572,False
concurrency_n5_20260721_173910_redis_feed2_rep3,4311,0.00046392948271862676,-1.0236,143.5545,0.38065414057063324,-12.797,2.015167,0.0,0.0,0.0,0.38065414057063324,False
concurrency_n5_20260721_173910_redis_feed3_rep1,3977,0.0005028916268544129,-1.0029,145.6795,0.3007291928589389,-12.47,3.645667,0.0,0.0,0.0,0.3007291928589389,False
concurrency_n5_20260721_173910_redis_feed3_rep2,3977,0.0007543374402816193,-0.9998,146.4394,0.03721398038722655,-5.6708,11.154134,0.0,0.0,0.0,0.03721398038722655,False
concurrency_n5_20260721_173910_redis_feed3_rep3,3977,0.0010057832537088258,-1.0058,142.0838,0.20995725421171738,-8.9977,5.7081,0.0,0.0,0.0,0.20995725421171738,False
concurrency_n5_20260721_173910_redis_feed4_rep1,4346,0.0004601932811780948,-1.0089,166.74985,0.3582604693971468,-13.2358,2.436067,0.0,0.0,0.0,0.3582604693971468,False
concurrency_n5_20260721_173910_redis_feed4_rep2,4346,0.0006902899217671422,-1.0071,162.60655,0.16336861481822365,-8.9654,6.557667,0.0,0.0,0.0,0.16336861481822365,False
concurrency_n5_20260721_173910_redis_feed4_rep3,4346,0.0006902899217671422,-1.0097,148.54045,0.20064427059364934,-11.1107,5.2946505,0.0,0.0,0.0,0.20064427059364934,False
concurrency_n5_20260721_173910_redis_feed5_rep1,4233,0.0011811953697141507,-3.2334,137.7661,0.12756909992912827,-7.949533,7.546034,0.0,0.0,0.0,0.12756909992912827,False
concurrency_n5_20260721_173910_redis_feed5_rep2,4233,0.0009449562957713206,-1.0268,135.2311,0.2891566265060241,-11.580733,3.705667,0.0,0.0,0.0,0.2891566265060241,False
concurrency_n5_20260721_173910_redis_feed5_rep3,4233,0.00023623907394283014,-0.5204,131.0952,0.11693834160170093,-7.1058,8.103267,0.0,0.0,0.0,0.11693834160170093,False
concurrency_n5_20260721_174451_kafka_feed1_rep1,3739,0.01765177855041455,-5.4235,1.1149,0.32040652580903983,-12.2813,2.887567,0.0,0.0,0.0,0.32040652580903983,False
concurrency_n5_20260721_174451_kafka_feed1_rep2,3739,0.027547472586253008,-2.0407,1.1628,0.11687617009895694,-7.8412,7.826567,0.0,0.0,0.0,0.11687617009895694,False
concurrency_n5_20260721_174451_kafka_feed1_rep3,3739,0.024338058304359454,-2.193,1.0755,0.2714629580101631,-11.1721,4.269067,0.0,0.0,0.0,0.2714629580101631,False
concurrency_n5_20260721_174451_kafka_feed2_rep1,4311,0.03177916956622593,-2.9695,1.1206,0.09672929714683368,-6.9892,8.2776,0.0,0.0,0.0,0.09672929714683368,False
concurrency_n5_20260721_174451_kafka_feed2_rep2,4311,0.03224309904894456,-2.8363,1.1283,0.0190211087914637,-3.0162,11.874767,0.0,0.0,0.0,0.03224309904894456,False
concurrency_n5_20260721_174451_kafka_feed2_rep3,4311,0.018789144050104383,-3.2231,1.1089,0.5091626072836929,-15.3161,-0.1572,0.0,0.0,0.0,0.5091626072836929,False
concurrency_n5_20260721_174451_kafka_feed3_rep1,3977,0.02665325622328388,-5.26,1.1299,0.4334925823485039,-14.2701,1.035067,0.0,0.0,0.0,0.4334925823485039,False
concurrency_n5_20260721_174451_kafka_feed3_rep2,3977,0.037716872014080964,-2.5143,1.1444,0.008800603469952225,-1.607966,13.680167,0.0,0.0,0.0,0.037716872014080964,False
concurrency_n5_20260721_174451_kafka_feed3_rep3,3977,0.025144581342720643,-4.0491,1.0754,0.0,0.1444,15.161934,0.0,0.0,0.0,0.025144581342720643,False
concurrency_n5_20260721_174451_kafka_feed4_rep1,4346,0.026000920386562355,-4.3063,1.1083500000000002,0.12517257248044178,-8.1929,7.3532005,0.0,0.0,0.0,0.12517257248044178,False
concurrency_n5_20260721_174451_kafka_feed4_rep2,4346,0.03244362632305568,-2.6394,1.14835,0.0006902899217671422,-0.0826,15.368383999999999,0.0,0.0,0.0,0.03244362632305568,False
concurrency_n5_20260721_174451_kafka_feed4_rep3,4346,0.02024850437183617,-3.7598,1.0877,0.0,0.0894,14.776017,0.0,0.0,0.0,0.02024850437183617,False
concurrency_n5_20260721_174451_kafka_feed5_rep1,4233,0.021733994802740374,-3.1967,1.1009,0.010630758327427357,-2.11,13.523867,0.0,0.0,0.0,0.021733994802740374,False
concurrency_n5_20260721_174451_kafka_feed5_rep2,4233,0.01795416961965509,-1.8039,1.1492,0.19560595322466337,-9.9481,5.692234,0.0,0.0,0.0,0.19560595322466337,False
concurrency_n5_20260721_174451_kafka_feed5_rep3,4233,0.019844082211197732,-2.1303,1.0728,0.011811953697141508,-1.8212,13.121367,0.0,0.0,0.0,0.019844082211197732,False
concurrency_n5_20260721_174451_redis_feed1_rep1,3739,0.0002674511901577962,-1.0034,1669.1038,0.045199251136667555,-4.3451,10.699934,0.0,0.0,0.0,0.045199251136667555,False
concurrency_n5_20260721_174451_redis_feed1_rep2,3739,0.0,0.0,1616.783,0.397699919764643,-13.3731,1.8162,0.0,0.0,0.0,0.397699919764643,False
concurrency_n5_20260721_174451_redis_feed1_rep3,3739,0.0005349023803155924,-1.0017,1572.2091,0.07381652848355175,-5.5599,9.5987,0.0,0.0,0.0,0.07381652848355175,False
concurrency_n5_20260721_174451_redis_feed2_rep1,4311,0.0,0.0,2017.6838,0.15100904662491302,-8.5719,7.0656,0.0,0.0,0.0,0.15100904662491302,False
concurrency_n5_20260721_174451_redis_feed2_rep2,4311,0.00023196474135931338,-1.3698,2025.7892,0.02389236836000928,-3.3682,12.564334,0.0,0.0,0.0,0.02389236836000928,False
concurrency_n5_20260721_174451_redis_feed2_rep3,4311,0.00023196474135931338,-1.0009,2041.437,0.10252841568081651,-6.4185,8.403867,0.0,0.0,0.0,0.10252841568081651,False
concurrency_n5_20260721_174451_redis_feed3_rep1,3977,0.0,0.0,1081.7231,0.30651244656776466,-11.5234,3.507567,0.0,0.0,0.0,0.30651244656776466,False
concurrency_n5_20260721_174451_redis_feed3_rep2,3977,0.0,0.0,1087.7106,0.4264520995725421,-14.7415,1.1054,0.0,0.0,0.0,0.4264520995725421,False
concurrency_n5_20260721_174451_redis_feed3_rep3,3977,0.0,0.0,1096.874,0.0057832537088257484,-1.4118,13.558367,0.0,0.0,0.0,0.0057832537088257484,True
concurrency_n5_20260721_174451_redis_feed4_rep1,4346,0.0,0.0,2387.22885,0.017257248044178556,-3.641466,12.087867,0.0,0.0,0.0,0.017257248044178556,False
concurrency_n5_20260721_174451_redis_feed4_rep2,4346,0.0,0.0,2422.60095,0.0,0.7737,16.566834,0.0,0.0,0.0,0.0,True
concurrency_n5_20260721_174451_redis_feed4_rep3,4346,0.0,0.0,2402.71415,0.22503451449608836,-10.1387,5.2352834999999995,0.0,0.0,0.0,0.22503451449608836,False
concurrency_n5_20260721_174451_redis_feed5_rep1,4233,0.0,0.0,2385.6445,0.0011811953697141507,-1.0127,14.678667,0.0,0.0,0.0,0.0011811953697141507,True
concurrency_n5_20260721_174451_redis_feed5_rep2,4233,0.0,0.0,2328.7505,0.06921804866524923,-6.4128,9.984067,0.0,0.0,0.0,0.06921804866524923,False
concurrency_n5_20260721_174451_redis_feed5_rep3,4233,0.0,0.0,2350.0676,0.4842901015828018,-14.4339,0.3595,0.0,0.0,0.0,0.4842901015828018,False
concurrency_n5_20260721_175032_kafka_feed1_rep1,3739,0.0002674511901577962,-0.5292,5.3061,0.25381117945974857,-10.2399,4.532734,0.0,0.0,0.0,0.25381117945974857,False
concurrency_n5_20260721_175032_kafka_feed1_rep2,3739,0.0010698047606311847,-3.7416,5.5899,0.2316127306766515,-10.4407,4.848434,0.0,0.0,0.0,0.2316127306766515,False
concurrency_n5_20260721_175032_kafka_feed1_rep3,3739,0.0008023535704733886,-7.0532,5.6108,0.015779620219309978,-2.6847,12.595367,0.0,0.0,0.0,0.015779620219309978,False
concurrency_n5_20260721_175032_kafka_feed2_rep1,4311,0.001159823706796567,-4.367,5.3467,0.4725121781489214,-14.9102,0.3666,0.0,0.0,0.0,0.4725121781489214,False
concurrency_n5_20260721_175032_kafka_feed2_rep2,4311,0.0006958942240779402,-4.0532,5.3598,0.17374159127812572,-9.5907,6.1086,0.0,0.0,0.0,0.17374159127812572,False
concurrency_n5_20260721_175032_kafka_feed2_rep3,4311,0.0016237531895151936,-5.384,5.3283,0.3532823010902343,-12.9557,2.417067,0.0,0.0,0.0,0.3532823010902343,False
concurrency_n5_20260721_175032_kafka_feed3_rep1,3977,0.0010057832537088258,-6.3375,4.7588,0.21322604978627105,-9.6108,5.578534,0.0,0.0,0.0,0.21322604978627105,False
concurrency_n5_20260721_175032_kafka_feed3_rep2,3977,0.0027659039476992707,-6.3521,4.766,0.28312798591903443,-11.6471,3.9126,0.0,0.0,0.0,0.28312798591903443,False
concurrency_n5_20260721_175032_kafka_feed3_rep3,3977,0.0015086748805632386,-4.3419,4.856,0.028664822730701534,-3.9532,11.4522,0.0,0.0,0.0,0.028664822730701534,False
concurrency_n5_20260721_175032_kafka_feed4_rep1,4346,0.0004601932811780948,-5.7063,4.7791,0.08743672342383801,-6.8659,8.601167,0.0,0.0,0.0,0.08743672342383801,False
