run_id,backend,n_events,neg_ack,neg_send,neg_output_send,neg_tti,min_ack_us,min_send_us,median_ack_us,median_send_us
concurrency_n5_20260726_010451_kafka_feed2_rep2,kafka,71,10,0,0,0,-3911.5,3509.1,3179.4,11889.5
concurrency_n5_20260726_010451_kafka_feed2_rep3,kafka,71,7,0,0,0,-3991.7,3824.3,2759.8,9817.5
concurrency_n5_20260726_010451_kafka_feed2_rep4,kafka,71,13,0,0,0,-3853.7,3647.5,2292.4,8308.4
concurrency_n5_20260726_010451_kafka_feed2_rep5,kafka,71,11,0,0,0,-1132.5,4027.5,2739.4,9449.4
concurrency_n5_20260726_010451_kafka_feed3_rep1,kafka,121,17,0,0,0,-1912.8,3928.2,2872.9,7674.4
concurrency_n5_20260726_010451_kafka_feed3_rep2,kafka,121,33,0,0,0,-6029.0,3344.6,2333.9,8797.1
concurrency_n5_20260726_010451_kafka_feed3_rep3,kafka,121,19,0,0,0,-2348.5,3520.7,2783.2,7788.7
concurrency_n5_20260726_010451_kafka_feed3_rep4,kafka,121,18,0,0,0,-3432.6,3921.4,2909.7,8425.7
concurrency_n5_20260726_010451_kafka_feed3_rep5,kafka,121,30,0,0,0,-4067.5,3189.0,2284.7,7938.0
concurrency_n5_20260726_010451_kafka_feed4_rep1,kafka,112,14,0,0,0,-3619.2,3130.4,3382.7,10214.3
concurrency_n5_20260726_010451_kafka_feed4_rep2,kafka,112,11,0,0,0,-2671.0,3545.9,2472.5,7744.0
concurrency_n5_20260726_010451_kafka_feed4_rep3,kafka,112,21,0,0,0,-3984.4,3726.0,2206.4,9858.8
concurrency_n5_20260726_010451_kafka_feed4_rep4,kafka,112,24,0,0,0,-3883.0,3899.6,3000.4,8659.5
concurrency_n5_20260726_010451_kafka_feed4_rep5,kafka,112,15,0,0,0,-2515.9,3861.6,3117.1,9423.2
concurrency_n5_20260726_010451_kafka_feed5_rep1,kafka,145,25,0,0,0,-6726.2,3455.8,2451.2,7077.3
concurrency_n5_20260726_010451_kafka_feed5_rep2,kafka,145,49,0,0,0,-5280.7,3428.7,2179.0,8357.4
concurrency_n5_20260726_010451_kafka_feed5_rep3,kafka,145,23,0,0,0,-2683.5,3224.5,2640.7,7578.1
concurrency_n5_20260726_010451_kafka_feed5_rep4,kafka,145,21,0,0,0,-3226.7,3882.6,2309.4,7138.2
concurrency_n5_20260726_010451_kafka_feed5_rep5,kafka,145,32,0,0,0,-3877.0,3744.9,2194.4,8342.7
concurrency_n5_20260726_010451_redis_feed1_rep1,redis,148,25,0,0,0,-2562.2,484.3,563.0,1503.5
concurrency_n5_20260726_010451_redis_feed1_rep2,redis,148,20,0,0,0,-2740.5,682.2,558.2,1608.0
concurrency_n5_20260726_010451_redis_feed1_rep3,redis,148,12,0,0,0,-1990.4,563.8,794.9,1374.7
concurrency_n5_20260726_010451_redis_feed1_rep4,redis,148,36,0,0,0,-4066.5,719.5,561.5,1453.6
concurrency_n5_20260726_010451_redis_feed1_rep5,redis,148,34,0,0,0,-2574.0,588.0,412.9,1415.0
concurrency_n5_20260726_010451_redis_feed2_rep1,redis,71,7,0,0,0,-2063.7,626.9,840.1,1470.9
concurrency_n5_20260726_010451_redis_feed2_rep2,redis,71,1,0,0,0,-1196.2,649.4,993.1,1848.7
concurrency_n5_20260726_010451_redis_feed2_rep3,redis,71,5,0,0,0,-2782.7,599.9,904.9,1945.3
concurrency_n5_20260726_010451_redis_feed2_rep4,redis,71,5,0,0,0,-3389.4,660.0,856.4,1480.4
concurrency_n5_20260726_010451_redis_feed2_rep5,redis,71,11,0,0,0,-4100.9,802.7,828.7,1766.3
concurrency_n5_20260726_010451_redis_feed3_rep1,redis,121,28,0,0,0,-3977.0,737.0,374.5,1522.7
concurrency_n5_20260726_010451_redis_feed3_rep2,redis,121,16,0,0,0,-1048.8,560.6,697.8,1601.0
concurrency_n5_20260726_010451_redis_feed3_rep3,redis,121,10,0,0,0,-2780.7,550.4,835.4,1392.9
concurrency_n5_20260726_010451_redis_feed3_rep4,redis,121,19,0,0,0,-2911.1,645.5,350.2,1360.5
concurrency_n5_20260726_010451_redis_feed3_rep5,redis,121,17,0,0,0,-2663.5,585.8,305.0,1279.8
concurrency_n5_20260726_010451_redis_feed4_rep1,redis,112,16,0,0,0,-2218.9,675.1,601.2,1370.8
concurrency_n5_20260726_010451_redis_feed4_rep2,redis,112,11,0,0,0,-3270.2,702.0,948.0,1731.3
concurrency_n5_20260726_010451_redis_feed4_rep3,redis,112,13,0,0,0,-2805.6,613.1,979.3,1780.8
concurrency_n5_20260726_010451_redis_feed4_rep4,redis,112,16,0,0,0,-3285.5,409.1,721.3,1523.6
concurrency_n5_20260726_010451_redis_feed4_rep5,redis,112,14,0,0,0,-2786.1,757.4,831.0,1503.2
concurrency_n5_20260726_010451_redis_feed5_rep1,redis,145,15,0,0,0,-2164.1,664.4,542.1,1405.5
concurrency_n5_20260726_010451_redis_feed5_rep2,redis,145,18,0,0,0,-3311.4,688.6,554.8,1415.4
concurrency_n5_20260726_010451_redis_feed5_rep3,redis,145,27,0,0,0,-3902.0,441.5,324.2,1402.1
concurrency_n5_20260726_010451_redis_feed5_rep4,redis,145,30,0,0,0,-1918.9,713.0,279.8,1420.9
concurrency_n5_20260726_010451_redis_feed5_rep5,redis,145,28,0,0,0,-1830.2,630.9,270.6,1321.8
concurrency_n5_20260726_012242_kafka_feed1_rep1,kafka,148,18,0,0,0,-7822.3,27481.7,15886.9,54648.2
concurrency_n5_20260726_012242_kafka_feed1_rep2,kafka,148,7,0,0,0,-7132.2,29922.9,16035.7,52416.2
concurrency_n5_20260726_012242_kafka_feed1_rep3,kafka,148,13,0,0,0,-5315.1,27194.2,14590.4,50259.4
concurrency_n5_20260726_012242_kafka_feed1_rep4,kafka,148,13,0,0,0,-11386.9,26995.2,15826.5,50831.1
concurrency_n5_20260726_012242_kafka_feed1_rep5,kafka,148,8,0,0,0,-12765.9,27571.7,16791.5,50430.5
concurrency_n5_20260726_012242_kafka_feed2_rep1,kafka,71,3,0,0,0,-16367.4,28371.6,20812.7,57092.8
concurrency_n5_20260726_012242_kafka_feed2_rep2,kafka,71,3,0,0,0,-10573.4,29256.3,18315.2,58019.6
concurrency_n5_20260726_012242_kafka_feed2_rep3,kafka,71,9,0,0,0,-5768.9,29254.2,17871.5,57342.8
concurrency_n5_20260726_012242_kafka_feed2_rep4,kafka,71,6,0,0,0,-9062.7,32088.8,19528.8,58474.9
concurrency_n5_20260726_012242_kafka_feed2_rep5,kafka,71,6,0,0,0,-14517.2,28493.5,18350.3,55394.6
concurrency_n5_20260726_012242_kafka_feed3_rep1,kafka,121,9,0,0,0,-9542.7,28493.2,16014.6,49901.2
concurrency_n5_20260726_012242_kafka_feed3_rep2,kafka,121,14,0,0,0,-6141.9,26940.1,14929.3,52760.9
concurrency_n5_20260726_012242_kafka_feed3_rep3,kafka,121,8,0,0,0,-7782.6,26006.8,15883.0,49580.5
concurrency_n5_20260726_012242_kafka_feed3_rep4,kafka,121,15,0,0,0,-5825.4,29180.1,17136.3,54526.5
concurrency_n5_20260726_012242_kafka_feed3_rep5,kafka,121,9,0,0,0,-12780.0,29838.8,15151.1,52863.1
concurrency_n5_20260726_012242_kafka_feed4_rep1,kafka,112,8,0,0,0,-5600.2,27875.1,13875.2,58059.4
concurrency_n5_20260726_012242_kafka_feed4_rep2,kafka,112,7,0,0,0,-14899.5,24771.9,17741.2,51821.9
concurrency_n5_20260726_012242_kafka_feed4_rep3,kafka,112,6,0,0,0,-7471.3,27649.0,15812.9,54785.5
concurrency_n5_20260726_012242_kafka_feed4_rep4,kafka,112,7,0,0,0,-6903.6,25951.9,16204.3,54575.2
concurrency_n5_20260726_012242_kafka_feed4_rep5,kafka,112,9,0,0,0,-11017.4,28331.3,16334.2,57336.2
concurrency_n5_20260726_012242_kafka_feed5_rep1,kafka,145,16,0,0,0,-9887.7,24751.8,13924.8,47206.3
concurrency_n5_20260726_012242_kafka_feed5_rep2,kafka,145,7,0,0,0,-8997.5,27219.7,16607.7,49735.5
concurrency_n5_20260726_012242_kafka_feed5_rep3,kafka,145,15,0,0,0,-15605.8,25527.4,16106.3,49028.4
concurrency_n5_20260726_012242_kafka_feed5_rep4,kafka,145,4,0,0,0,-6694.8,29226.9,17782.6,50363.1
concurrency_n5_20260726_012242_kafka_feed5_rep5,kafka,145,14,0,0,0,-9298.3,28726.7,15068.9,49704.2
concurrency_n5_20260726_012242_redis_feed1_rep1,redis,148,4,0,0,0,-1353.5,1492.0,1761.9,3222.8
concurrency_n5_20260726_012242_redis_feed1_rep2,redis,148,5,0,0,0,-1350.3,1432.6,1762.8,3202.6
concurrency_n5_20260726_012242_redis_feed1_rep3,redis,148,9,0,0,0,-5525.7,1650.0,1637.4,3191.5
concurrency_n5_20260726_012242_redis_feed1_rep4,redis,148,4,0,0,0,-2618.9,942.7,1692.5,3162.8
concurrency_n5_20260726_012242_redis_feed1_rep5,redis,148,2,0,0,0,-1185.1,1697.6,1601.2,3115.7
concurrency_n5_20260726_012242_redis_feed2_rep1,redis,71,3,0,0,0,-2571.5,1620.6,1875.3,3867.7
concurrency_n5_20260726_012242_redis_feed2_rep2,redis,71,2,0,0,0,-716.3,1587.9,1950.1,3372.7
concurrency_n5_20260726_012242_redis_feed2_rep3,redis,71,6,0,0,0,-4141.4,1437.3,1666.2,3096.0
concurrency_n5_20260726_012242_redis_feed2_rep4,redis,71,1,0,0,0,-1685.4,1730.8,1632.7,3074.1
concurrency_n5_20260726_012242_redis_feed2_rep5,redis,71,2,0,0,0,-976.1,1844.7,1671.8,3219.0
concurrency_n5_20260726_012242_redis_feed3_rep1,redis,121,4,0,0,0,-2642.3,1621.7,1738.3,3493.5
concurrency_n5_20260726_012242_redis_feed3_rep2,redis,121,8,0,0,0,-2031.6,1602.8,1581.5,3170.9
concurrency_n5_20260726_012242_redis_feed3_rep3,redis,121,1,0,0,0,-1742.4,1831.0,2037.9,3770.1
concurrency_n5_20260726_012242_redis_feed3_rep4,redis,121,4,0,0,0,-1446.2,1628.5,1582.1,3351.0
concurrency_n5_20260726_012242_redis_feed3_rep5,redis,121,8,0,0,0,-2195.5,1785.4,1721.0,3229.4
concurrency_n5_20260726_012242_redis_feed4_rep1,redis,112,7,0,0,0,-2190.4,1684.8,1781.4,3410.0
concurrency_n5_20260726_012242_redis_feed4_rep2,redis,112,5,0,0,0,-1461.7,1724.5,1840.8,3386.2
concurrency_n5_20260726_012242_redis_feed4_rep3,redis,112,5,0,0,0,-1532.5,1641.5,1668.6,3576.1
concurrency_n5_20260726_012242_redis_feed4_rep4,redis,112,5,0,0,0,-2449.8,1293.4,1616.5,3356.9
concurrency_n5_20260726_012242_redis_feed4_rep5,redis,112,3,0,0,0,-2621.0,1682.5,1980.8,3399.9
concurrency_n5_20260726_012242_redis_feed5_rep1,redis,145,6,0,0,0,-2455.4,1727.1,1592.7,2998.2
concurrency_n5_20260726_012242_redis_feed5_rep2,redis,145,10,0,0,0,-2428.8,1724.1,1646.4,3231.9
concurrency_n5_20260726_012242_redis_feed5_rep3,redis,145,3,0,0,0,-1361.8,1757.6,1896.6,3396.2
concurrency_n5_20260726_012242_redis_feed5_rep4,redis,145,2,0,0,0,-1861.3,1463.7,1749.4,3276.3
concurrency_n5_20260726_012242_redis_feed5_rep5,redis,145,7,0,0,0,-2032.9,1549.9,1708.0,3088.4
concurrency_n5_20260726_014032_kafka_feed1_rep1,kafka,148,11,0,0,0,-37060.0,104897.3,58711.3,191061.7
concurrency_n5_20260726_014032_kafka_feed1_rep2,kafka,148,7,0,0,0,-28917.1,107381.0,58392.5,188697.6
concurrency_n5_20260726_014032_kafka_feed1_rep3,kafka,148,4,0,0,0,-27088.0,107718.7,58942.4,182872.7
concurrency_n5_20260726_014032_kafka_feed1_rep4,kafka,148,13,0,0,0,-33205.0,106563.6,58788.2,198559.8
concurrency_n5_20260726_014032_kafka_feed1_rep5,kafka,148,10,0,0,0,-27248.5,106852.3,52254.2,188041.1
concurrency_n5_20260726_014032_kafka_feed2_rep1,kafka,71,0,0,0,0,3948.9,105226.6,59000.5,192686.1
concurrency_n5_20260726_014032_kafka_feed2_rep2,kafka,71,1,0,0,0,-4530.8,111381.3,67238.4,208290.1
concurrency_n5_20260726_014032_kafka_feed2_rep3,kafka,71,5,0,0,0,-35553.6,112812.1,68514.5,224560.9
concurrency_n5_20260726_014032_kafka_feed2_rep4,kafka,71,4,0,0,0,-44242.5,111882.0,60128.6,194483.7
concurrency_n5_20260726_014032_kafka_feed2_rep5,kafka,71,2,0,0,0,-21108.5,107441.8,60397.0,197103.1
concurrency_n5_20260726_014032_kafka_feed3_rep1,kafka,121,5,0,0,0,-28285.9,107720.4,63110.1,184459.9
concurrency_n5_20260726_014032_kafka_feed3_rep2,kafka,121,6,0,0,0,-15335.8,102089.2,53648.4,173803.4
concurrency_n5_20260726_014032_kafka_feed3_rep3,kafka,121,6,0,0,0,-16451.6,101826.9,52006.7,178426.5
concurrency_n5_20260726_014032_kafka_feed3_rep4,kafka,121,10,0,0,0,-24458.0,106842.5,57610.0,193504.7
concurrency_n5_20260726_014032_kafka_feed3_rep5,kafka,121,4,0,0,0,-19031.3,110586.7,60697.7,189856.5
concurrency_n5_20260726_014032_kafka_feed4_rep1,kafka,112,7,0,0,0,-34749.2,107292.5,59517.9,201103.9
concurrency_n5_20260726_014032_kafka_feed4_rep2,kafka,112,4,0,0,0,-28582.7,104641.3,57363.8,196171.7
concurrency_n5_20260726_014032_kafka_feed4_rep3,kafka,112,2,0,0,0,-2355.5,106941.3,57793.8,196919.9
concurrency_n5_20260726_014032_kafka_feed4_rep4,kafka,112,7,0,0,0,-34197.1,100766.4,69043.9,207367.7
concurrency_n5_20260726_014032_kafka_feed4_rep5,kafka,112,5,0,0,0,-5023.2,105892.0,60644.2,186937.5
concurrency_n5_20260726_014032_kafka_feed5_rep1,kafka,145,10,0,0,0,-30250.9,98366.3,53889.3,186250.4
concurrency_n5_20260726_014032_kafka_feed5_rep2,kafka,145,9,0,0,0,-22733.6,102957.8,60543.4,180417.4
concurrency_n5_20260726_014032_kafka_feed5_rep3,kafka,145,5,0,0,0,-15503.4,105999.0,60007.7,179618.7
concurrency_n5_20260726_014032_kafka_feed5_rep4,kafka,145,16,0,0,0,-31250.0,110473.7,57723.8,187222.0
concurrency_n5_20260726_014032_kafka_feed5_rep5,kafka,145,11,0,0,0,-20888.3,101028.1,61211.8,180132.3
concurrency_n5_20260726_014032_redis_feed1_rep1,redis,148,1,0,0,0,-1307.1,2936.8,3285.7,6198.5
concurrency_n5_20260726_014032_redis_feed1_rep2,redis,148,5,0,0,0,-625.5,2885.8,3059.9,5923.9
concurrency_n5_20260726_014032_redis_feed1_rep3,redis,148,8,0,0,0,-1944.6,3028.8,3433.4,6142.9
concurrency_n5_20260726_014032_redis_feed1_rep4,redis,148,5,0,0,0,-3633.3,2857.1,3946.1,6474.1
concurrency_n5_20260726_014032_redis_feed1_rep5,redis,148,1,0,0,0,-1043.2,2806.5,3251.2,6081.6
concurrency_n5_20260726_014032_redis_feed2_rep1,redis,71,2,0,0,0,-1736.4,2741.7,3937.7,6635.4
concurrency_n5_20260726_014032_redis_feed2_rep2,redis,71,0,0,0,0,778.5,3022.8,4286.7,7756.0
concurrency_n5_20260726_014032_redis_feed2_rep3,redis,71,0,0,0,0,369.0,2883.8,3836.6,6839.6
concurrency_n5_20260726_014032_redis_feed2_rep4,redis,71,2,0,0,0,-579.7,2616.8,2949.3,6015.8
concurrency_n5_20260726_014032_redis_feed2_rep5,redis,71,1,0,0,0,-1279.4,3196.9,3372.1,5927.3
concurrency_n5_20260726_014032_redis_feed3_rep1,redis,121,6,0,0,0,-2653.9,2847.5,3031.7,5662.2
concurrency_n5_20260726_014032_redis_feed3_rep2,redis,121,3,0,0,0,-1206.5,2569.5,3104.3,5669.6
concurrency_n5_20260726_014032_redis_feed3_rep3,redis,121,5,0,0,0,-1860.3,2718.3,3926.7,6210.4
concurrency_n5_20260726_014032_redis_feed3_rep4,redis,121,7,0,0,0,-2797.2,2875.8,3465.6,6332.6
concurrency_n5_20260726_014032_redis_feed3_rep5,redis,121,0,0,0,0,181.3,3038.7,3146.9,5831.6
concurrency_n5_20260726_014032_redis_feed4_rep1,redis,112,2,0,0,0,-3166.4,2603.9,4035.9,7074.2
concurrency_n5_20260726_014032_redis_feed4_rep2,redis,112,2,0,0,0,-2596.5,1761.6,3662.7,6197.3
concurrency_n5_20260726_014032_redis_feed4_rep3,redis,112,4,0,0,0,-1413.0,2975.4,3675.7,6119.9
concurrency_n5_20260726_014032_redis_feed4_rep4,redis,112,4,0,0,0,-2035.1,2907.6,4171.3,7016.4
concurrency_n5_20260726_014032_redis_feed4_rep5,redis,112,3,0,0,0,-2654.5,2525.7,3461.5,6414.7
concurrency_n5_20260726_014032_redis_feed5_rep1,redis,145,4,0,0,0,-2385.0,2898.4,3525.7,6196.0
concurrency_n5_20260726_014032_redis_feed5_rep2,redis,145,3,0,0,0,-1490.8,2964.2,3106.6,5574.7
concurrency_n5_20260726_014032_redis_feed5_rep3,redis,145,4,0,0,0,-2001.7,3001.9,3601.2,6224.6
concurrency_n5_20260726_014032_redis_feed5_rep4,redis,145,3,0,0,0,-938.8,2798.7,3275.0,5730.1
concurrency_n5_20260726_014032_redis_feed5_rep5,redis,145,1,0,0,0,-2290.1,2791.3,2920.0,5663.4
concurrency_n5_20260726_015949_kafka_feed1_rep1,kafka,148,17,0,0,0,-2653.1,1852.8,1156.9,3544.9
concurrency_n5_20260726_015949_kafka_feed1_rep2,kafka,148,16,0,0,0,-851.0,1927.9,765.5,3348.9
concurrency_n5_20260726_015949_kafka_feed1_rep3,kafka,148,17,0,0,0,-2039.0,1972.6,745.8,3114.8
concurrency_n5_20260726_015949_kafka_feed1_rep4,kafka,148,8,0,0,0,-4396.1,1974.2,896.0,3128.9
concurrency_n5_20260726_015949_kafka_feed1_rep5,kafka,148,9,0,0,0,-5504.9,1788.5,898.8,3319.8
concurrency_n5_20260726_015949_kafka_feed2_rep1,kafka,71,10,0,0,0,-2012.6,1870.1,877.8,3412.6
concurrency_n5_20260726_015949_kafka_feed2_rep2,kafka,71,9,0,0,0,-3239.5,2014.5,950.7,3708.1
concurrency_n5_20260726_015949_kafka_feed2_rep3,kafka,71,14,0,0,0,-961.2,1970.6,904.6,4163.2
concurrency_n5_20260726_015949_kafka_feed2_rep4,kafka,71,9,0,0,0,-2225.4,2083.7,848.4,3267.0
concurrency_n5_20260726_015949_kafka_feed2_rep5,kafka,71,5,0,0,0,-2786.8,1878.4,1743.0,4675.3
concurrency_n5_20260726_015949_kafka_feed3_rep1,kafka,121,16,0,0,0,-1770.8,1630.4,618.8,3147.3
concurrency_n5_20260726_015949_kafka_feed3_rep2,kafka,121,29,0,0,0,-2649.9,1706.2,742.7,2876.7
concurrency_n5_20260726_015949_kafka_feed3_rep3,kafka,121,23,0,0,0,-2643.2,1817.7,645.4,2679.0
concurrency_n5_20260726_015949_kafka_feed3_rep4,kafka,121,10,0,0,0,-2421.7,1894.0,764.8,2805.8
concurrency_n5_20260726_015949_kafka_feed3_rep5,kafka,121,17,0,0,0,-2145.1,2082.2,857.8,3156.6
concurrency_n5_20260726_015949_kafka_feed4_rep1,kafka,112,11,0,0,0,-4106.1,1975.1,825.1,2976.7
concurrency_n5_20260726_015949_kafka_feed4_rep2,kafka,112,21,0,0,0,-3247.7,1869.7,782.0,3002.3
concurrency_n5_20260726_015949_kafka_feed4_rep3,kafka,112,10,0,0,0,-2522.2,1948.6,753.9,3128.3
concurrency_n5_20260726_015949_kafka_feed4_rep4,kafka,112,13,0,0,0,-3446.7,1704.7,943.5,3318.1
concurrency_n5_20260726_015949_kafka_feed4_rep5,kafka,112,16,0,0,0,-1339.6,1848.3,925.5,3592.6
concurrency_n5_20260726_015949_kafka_feed5_rep1,kafka,145,22,0,0,0,-1668.2,1786.3,844.3,2713.1
concurrency_n5_20260726_015949_kafka_feed5_rep2,kafka,145,11,0,0,0,-1085.9,1755.7,773.3,2848.2
concurrency_n5_20260726_015949_kafka_feed5_rep3,kafka,145,21,0,0,0,-2675.2,1870.8,834.9,3464.1
concurrency_n5_20260726_015949_kafka_feed5_rep4,kafka,145,14,0,0,0,-2527.2,1779.3,724.7,2731.8
concurrency_n5_20260726_015949_kafka_feed5_rep5,kafka,145,33,0,0,0,-2570.2,1635.1,698.4,2638.2
concurrency_n5_20260726_015949_redis_feed1_rep1,redis,148,19,0,0,0,-2543.1,349.3,638.4,1302.1
concurrency_n5_20260726_015949_redis_feed1_rep2,redis,148,19,0,0,0,-4129.6,554.8,681.8,1389.0
concurrency_n5_20260726_015949_redis_feed1_rep3,redis,148,12,0,0,0,-2720.4,398.7,750.4,1404.5
concurrency_n5_20260726_015949_redis_feed1_rep4,redis,148,19,0,0,0,-2883.7,534.7,509.8,1277.6
concurrency_n5_20260726_015949_redis_feed1_rep5,redis,148,14,0,0,0,-3039.9,528.2,566.7,1224.5
concurrency_n5_20260726_015949_redis_feed2_rep1,redis,71,10,0,0,0,-3030.0,511.4,888.6,1917.7
concurrency_n5_20260726_015949_redis_feed2_rep2,redis,71,8,0,0,0,-1314.0,551.0,599.9,1553.8
concurrency_n5_20260726_015949_redis_feed2_rep3,redis,71,9,0,0,0,-3018.4,559.8,746.5,1527.0
concurrency_n5_20260726_015949_redis_feed2_rep4,redis,71,7,0,0,0,-1643.4,480.7,554.7,1436.1
concurrency_n5_20260726_015949_redis_feed2_rep5,redis,71,13,0,0,0,-2803.9,471.0,475.3,1202.1
concurrency_n5_20260726_015949_redis_feed3_rep1,redis,121,19,0,0,0,-3012.9,550.0,571.9,1372.5
concurrency_n5_20260726_015949_redis_feed3_rep2,redis,121,14,0,0,0,-3048.5,503.5,598.4,1323.8
concurrency_n5_20260726_015949_redis_feed3_rep3,redis,121,14,0,0,0,-2075.8,545.3,729.8,1378.5
concurrency_n5_20260726_015949_redis_feed3_rep4,redis,121,10,0,0,0,-2206.5,487.5,731.1,1511.6
concurrency_n5_20260726_015949_redis_feed3_rep5,redis,121,11,0,0,0,-2911.3,610.6,811.6,1619.1
concurrency_n5_20260726_015949_redis_feed4_rep1,redis,112,19,0,0,0,-1365.0,600.1,707.9,1364.8
concurrency_n5_20260726_015949_redis_feed4_rep2,redis,112,12,0,0,0,-1896.0,527.1,755.8,1419.0
concurrency_n5_20260726_015949_redis_feed4_rep3,redis,112,6,0,0,0,-408.1,596.1,608.0,1404.8
concurrency_n5_20260726_015949_redis_feed4_rep4,redis,112,15,0,0,0,-4744.9,354.7,623.1,1300.0
concurrency_n5_20260726_015949_redis_feed4_rep5,redis,112,13,0,0,0,-2888.1,580.2,730.7,1441.0
concurrency_n5_20260726_015949_redis_feed5_rep1,redis,145,11,0,0,0,-2952.1,377.7,570.7,1286.5
concurrency_n5_20260726_015949_redis_feed5_rep2,redis,145,13,0,0,0,-3329.5,375.8,559.8,1240.8
concurrency_n5_20260726_015949_redis_feed5_rep3,redis,145,19,0,0,0,-3105.0,551.4,549.5,1256.8
concurrency_n5_20260726_015949_redis_feed5_rep4,redis,145,17,0,0,0,-1500.7,416.1,248.1,1175.8
concurrency_n5_20260726_015949_redis_feed5_rep5,redis,145,20,0,0,0,-2959.0,560.9,633.3,1248.1
concurrency_n5_20260726_021754_kafka_feed1_rep1,kafka,148,0,0,0,0,621.8,2212.1,879.5,2863.1
concurrency_n5_20260726_021754_kafka_feed1_rep2,kafka,148,0,0,0,0,627.5,2373.9,902.6,2975.9
concurrency_n5_20260726_021754_kafka_feed1_rep3,kafka,148,0,0,0,0,560.3,2020.9,943.1,3035.3
concurrency_n5_20260726_021754_kafka_feed1_rep4,kafka,148,0,0,0,0,488.6,1971.9,869.1,2772.8
concurrency_n5_20260726_021754_kafka_feed1_rep5,kafka,148,0,0,0,0,502.1,2262.5,913.8,3009.5
concurrency_n5_20260726_021754_kafka_feed2_rep1,kafka,71,0,0,0,0,647.2,2419.9,1034.9,3054.2
concurrency_n5_20260726_021754_kafka_feed2_rep2,kafka,71,0,0,0,0,629.5,2206.8,947.3,3015.8
concurrency_n5_20260726_021754_kafka_feed2_rep3,kafka,71,0,0,0,0,538.6,2182.6,905.9,2815.2
concurrency_n5_20260726_021754_kafka_feed2_rep4,kafka,71,0,0,0,0,620.8,2440.6,956.1,3061.5
concurrency_n5_20260726_021754_kafka_feed2_rep5,kafka,71,0,0,0,0,709.7,2428.4,961.3,3001.5
concurrency_n5_20260726_021754_kafka_feed3_rep1,kafka,121,0,0,0,0,584.4,2244.2,952.8,2896.1
concurrency_n5_20260726_021754_kafka_feed3_rep2,kafka,121,0,0,0,0,560.1,2348.2,920.4,2952.4
concurrency_n5_20260726_021754_kafka_feed3_rep3,kafka,121,0,0,0,0,616.4,2094.8,922.3,2765.6
concurrency_n5_20260726_021754_kafka_feed3_rep4,kafka,121,0,0,0,0,657.0,2338.6,973.0,2956.0
concurrency_n5_20260726_021754_kafka_feed3_rep5,kafka,121,0,0,0,0,588.9,2346.7,947.9,2969.2
concurrency_n5_20260726_021754_kafka_feed4_rep1,kafka,112,0,0,0,0,655.8,2395.1,1017.8,3050.7
concurrency_n5_20260726_021754_kafka_feed4_rep2,kafka,112,0,0,0,0,630.8,2277.0,991.2,3119.5
concurrency_n5_20260726_021754_kafka_feed4_rep3,kafka,112,0,0,0,0,649.3,2148.7,965.6,2996.6
concurrency_n5_20260726_021754_kafka_feed4_rep4,kafka,112,0,0,0,0,607.3,2325.3,935.5,2972.0
concurrency_n5_20260726_021754_kafka_feed4_rep5,kafka,112,0,0,0,0,692.3,2258.5,1011.7,2975.7
concurrency_n5_20260726_021754_kafka_feed5_rep1,kafka,145,0,0,0,0,593.0,2209.3,869.8,2835.5
concurrency_n5_20260726_021754_kafka_feed5_rep2,kafka,145,0,0,0,0,603.9,2334.0,898.1,2962.9
concurrency_n5_20260726_021754_kafka_feed5_rep3,kafka,145,0,0,0,0,638.6,2194.6,878.6,2882.7
concurrency_n5_20260726_021754_kafka_feed5_rep4,kafka,145,0,0,0,0,570.8,2310.0,880.1,2984.9
concurrency_n5_20260726_021754_kafka_feed5_rep5,kafka,145,0,0,0,0,542.4,2264.9,883.8,2868.2
concurrency_n5_20260726_021754_redis_feed1_rep1,redis,148,3,0,0,0,-29.9,639.1,709.7,1341.4
concurrency_n5_20260726_021754_redis_feed1_rep2,redis,148,1,0,0,0,-489.3,662.7,707.3,1300.3
concurrency_n5_20260726_021754_redis_feed1_rep3,redis,148,2,0,0,0,-774.9,629.2,384.5,1412.5
concurrency_n5_20260726_021754_redis_feed1_rep4,redis,148,2,0,0,0,-574.6,685.4,331.9,1302.8
concurrency_n5_20260726_021754_redis_feed1_rep5,redis,148,2,0,0,0,-3.6,644.1,410.1,1080.1
concurrency_n5_20260726_021754_redis_feed2_rep1,redis,71,1,0,0,0,-34.5,630.5,770.6,1495.3
concurrency_n5_20260726_021754_redis_feed2_rep2,redis,71,1,0,0,0,-13.5,706.3,818.1,1516.8
concurrency_n5_20260726_021754_redis_feed2_rep3,redis,71,1,0,0,0,-101.8,628.6,790.5,1464.0
concurrency_n5_20260726_021754_redis_feed2_rep4,redis,71,1,0,0,0,-21.5,713.5,766.8,1464.4
concurrency_n5_20260726_021754_redis_feed2_rep5,redis,71,0,0,0,0,4.3,630.1,707.5,1292.3
concurrency_n5_20260726_021754_redis_feed3_rep1,redis,121,0,0,0,0,3.2,688.2,676.9,1334.0
concurrency_n5_20260726_021754_redis_feed3_rep2,redis,121,2,0,0,0,-9.1,569.5,738.7,1341.4
concurrency_n5_20260726_021754_redis_feed3_rep3,redis,121,3,0,0,0,-36.8,716.1,745.7,1346.0
