run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,transport_integrity,used_by,load_bearing,load_bearing_why
concurrency_n12_20260724_062751_kafka_feed12_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.533751,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed12_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.499358,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.531741,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.528301,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep11,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.512227,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep12,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.523895,,6,0.040541,condemned,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep13,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.566485,,1,0.006757,usable,,no,
concurrency_n12_20260724_062751_kafka_feed1_rep14,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.530204,,6,0.040541,condemned,,no,
concurrency_n12_20260724_062751_kafka_feed1_rep15,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.512001,,1,0.006757,usable,,no,
concurrency_n12_20260724_062751_kafka_feed1_rep2,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.516162,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep3,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.538562,,2,0.013514,condemned,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep4,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.524336,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep5,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.533455,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep6,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.513795,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep7,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.55621,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.531506,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed1_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.544466,,1,0.006757,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.566846,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.515908,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep11,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.543309,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep12,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.532673,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep13,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.56327,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed2_rep14,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.571923,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed2_rep15,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.544902,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed2_rep2,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.533404,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep3,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.57655,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep4,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.533775,,5,0.070423,condemned,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep5,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.594036,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep6,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.548267,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep7,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.585393,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.567837,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed2_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.579996,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.540395,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.551352,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep11,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.536338,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep12,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.515247,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep13,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.586004,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed3_rep14,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.532583,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed3_rep15,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.531972,,5,0.041322,condemned,,no,
concurrency_n12_20260724_062751_kafka_feed3_rep2,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.542938,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep3,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.509889,,1,0.008264,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep4,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.551262,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep5,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.533345,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep6,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.550441,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep7,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.53684,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.553986,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed3_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.526113,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.55344,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.583006,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep11,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.612715,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep12,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.57259,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep13,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.561141,,1,0.008929,usable,,no,
concurrency_n12_20260724_062751_kafka_feed4_rep14,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.613461,,1,0.008929,usable,,no,
concurrency_n12_20260724_062751_kafka_feed4_rep15,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.554387,,1,0.008929,usable,,no,
concurrency_n12_20260724_062751_kafka_feed4_rep2,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.577381,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep3,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.560135,,4,0.035714,condemned,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep4,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.541311,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep5,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.586025,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep6,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.563836,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep7,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.593291,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.577152,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed4_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.557937,,1,0.008929,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.520445,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.55088,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep11,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.550291,,5,0.034483,condemned,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep12,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.529408,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep13,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.5239,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed5_rep14,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.524239,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed5_rep15,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.548678,,0,0.0,usable,,no,
concurrency_n12_20260724_062751_kafka_feed5_rep2,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.532483,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep3,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.608429,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep4,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.533374,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep5,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.535838,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep6,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.5376,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep7,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.523309,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep8,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.53072,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed5_rep9,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.545082,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed6_rep1,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,125,88,88,0.510459,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
concurrency_n12_20260724_062751_kafka_feed6_rep10,concurrency,2026-07-24T06:27:51Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,125,88,88,0.542809,,0,0.0,usable,transport_rt/realtime_concurrency_by_run.csv,yes,aggregate:transport_rt/realtime_concurrency_by_run.csv
