run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,integrity,used_by,load_bearing,load_bearing_why
concurrency_n5_20260618_123346_kafka_feed4_rep1,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,5.4885,,2003,0.049262,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_kafka_feed4_rep2,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,5.7069,,1511,0.037162,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_kafka_feed4_rep3,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,4.856,,1864,0.045844,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_kafka_feed5_rep1,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,5.4755,,2383,0.058608,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_kafka_feed5_rep2,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,5.551,,1720,0.042302,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_kafka_feed5_rep3,concurrency,2026-06-18T12:33:46Z,kafka,kafka-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,4.5665,,2141,0.052656,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed1_rep1,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,859.74545,,70,0.001722,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed1_rep2,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,465.26015,,108,0.002656,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed1_rep3,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,452.49555,,118,0.002902,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed2_rep1,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,999.35925,,54,0.001328,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed2_rep2,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,527.015,,99,0.002435,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed2_rep3,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,583.94865,,110,0.002705,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed3_rep1,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,883.27405,,60,0.001476,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed3_rep2,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,514.46595,,106,0.002607,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed3_rep3,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,453.52065,,114,0.002804,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed4_rep1,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,864.9988,,62,0.001525,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed4_rep2,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,472.8166,,114,0.002804,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed4_rep3,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,506.9133,,101,0.002484,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed5_rep1,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,1008.9988,,78,0.001918,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed5_rep2,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,459.7084,,122,0.003,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260618_123346_redis_feed5_rep3,concurrency,2026-06-18T12:33:46Z,redis,redis-single,5,10,combined_plan.csv,,381cd3341c08,4,40660,40660,40660,411.6033,,112,0.002755,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_fullmatch/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed1_rep1,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.0009,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed1_rep2,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.0007,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed1_rep3,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.0007,,3,0.000802,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed2_rep1,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.0009,,1,0.000232,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed2_rep2,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.001,,13,0.003016,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed2_rep3,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.0008,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed3_rep1,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.0014,,2,0.000503,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed3_rep2,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.0006,,2,0.000503,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed3_rep3,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.0012,,2,0.000503,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed4_rep1,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.0011,,2,0.00046,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed4_rep2,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.0004,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed4_rep3,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.001,,2,0.00046,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed5_rep1,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.001,,1,0.000236,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed5_rep2,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.001,,1,0.000236,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_kafka_feed5_rep3,concurrency,2026-07-21T10:13:28Z,kafka,kafka-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.0007,,6,0.001417,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed1_rep1,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.1584,,49,0.013105,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed1_rep2,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.2163,,30,0.008024,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed1_rep3,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3739,3739,3739,1.1534,,43,0.0115,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed2_rep1,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.2351,,42,0.009743,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed2_rep2,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.2652,,43,0.009974,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed2_rep3,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4311,4311,4311,1.2236,,34,0.007887,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed3_rep1,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.267,,47,0.011818,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed3_rep2,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.2682,,32,0.008046,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed3_rep3,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,3977,3977,3977,1.2245,,38,0.009555,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed4_rep1,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.1489,,42,0.009664,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed4_rep2,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.18405,,37,0.008514,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed4_rep3,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4346,4346,4346,1.19015,,52,0.011965,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed5_rep1,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.1842,,45,0.010631,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed5_rep2,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.1953,,39,0.009213,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_101328_redis_feed5_rep3,concurrency,2026-07-21T10:13:28Z,redis,redis-single,5,1,replay_plan.csv,,4a9498b694f6,4,4233,4233,4233,1.1972,,43,0.010158,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency_distinct/realtime_concurrency_by_run.csv;throughput/s1/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed1_rep1,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,507,465,465,0.6393,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed1_rep2,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,507,465,465,0.7696,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed2_rep1,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,425,71,71,0.7768,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed2_rep2,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,425,71,71,0.7208,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed3_rep1,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,457,121,121,0.6352,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed3_rep2,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,457,121,121,0.5779,,2,0.016529,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed4_rep1,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,414,296,296,0.81295,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed4_rep2,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,414,296,296,0.70675,,2,0.006757,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed5_rep1,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,486,273,273,0.6654,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_kafka_feed5_rep2,concurrency,2026-07-21T12:37:44Z,kafka,kafka-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,486,273,273,0.8064,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed1_rep1,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,507,465,465,0.0,,3,0.006452,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed1_rep2,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,507,465,465,0.0,,3,0.006452,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed2_rep1,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,425,71,71,0.0,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed2_rep2,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,425,71,71,0.0,,1,0.014085,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed3_rep1,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,457,121,121,0.0,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed3_rep2,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,457,121,121,0.0,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed4_rep1,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,414,296,296,0.0,,2,0.006757,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed4_rep2,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,414,296,296,0.0,,3,0.010135,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed5_rep1,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,486,273,273,0.0,,1,0.003663,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_123744_redis_feed5_rep2,concurrency,2026-07-21T12:37:44Z,redis,redis-single,5,0.008333,replay_plan.csv,,92ba918f3ea6,4,486,273,273,0.0,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_1x/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n5_20260721_163410_kafka_feed1_rep1,concurrency,2026-07-21T16:34:10Z,kafka,kafka-single,5,1,replay_plan.csv,,1535f31d8fef,4,3739,3739,3739,1.079,,7,0.001872,usable,backlog/netem_d0_by_run.csv;integrity_windows/clock_integrity_by_run.csv;netem/d0/realtime_concurrency_by_run.csv,yes,aggregate:backlog/netem_d0_by_run.csv
